name,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,label
00a9e23d563e046f0ceba649f17fb5ac.atk,0.09946926683187485,0.688164234161377,0.4645659923553467,-0.15528257191181183,0.4158211350440979,-0.23525288701057434,-0.44706976413726807,-0.10996688157320023,0.17202208936214447,0.5796070694923401,-0.3152504861354828,-0.05586561933159828,0.3818398416042328,0.5638607144355774,-0.21222727000713348,0.0003355706576257944,0.021290313452482224,-0.344928115606308,-0.11671516299247742,-0.4200056493282318,-0.09721564501523972,-0.5766002535820007,0.01635175570845604,-0.3421519100666046,-0.24258118867874146,-0.828204870223999,-0.9661551117897034,-0.6372451186180115,0.7101548314094543,0.5670866966247559,0.594866156578064,-0.4491807520389557,-0.6044476628303528,0.09634792059659958,-0.9274590015411377,-0.18189029395580292,0.9282577633857727,-0.14946286380290985,-0.6208810210227966,0.22282207012176514,-0.3940694034099579,-0.20892760157585144,-0.3850576877593994,0.2991672158241272,0.3209926187992096,-0.2264997363090515,-0.48791855573654175,0.4289122521877289,-0.24546697735786438,0.15932510793209076,-0.6614002585411072,0.2636284828186035,-0.337611585855484,0.18076235055923462,-0.00710932444781065,0.1448926478624344,-0.18322667479515076,0.0017170829232782125,0.708073079586029,0.2505970001220703,0.2851921021938324,0.21090318262577057,-0.5035148859024048,0.008862437680363655,0
00a9ea358c308781f4e715bdd4b1cdd3.atk,0.26671549677848816,1.3165627717971802,0.7181969285011292,-0.6960437893867493,0.18522502481937408,-1.5166233777999878,-0.6325918436050415,-0.011785605922341347,1.1389788389205933,1.0618335008621216,-1.5594635009765625,-0.12154890596866608,0.5518070459365845,0.6446453332901001,-0.5233833193778992,-0.6777535676956177,-0.5218978524208069,-0.9739177823066711,0.12711678445339203,1.352745771408081,0.3020235598087311,0.42465269565582275,-0.6739436984062195,-0.9709944128990173,-0.2948300242424011,-0.9475919008255005,0.41393500566482544,-2.0884480476379395,0.8137978315353394,-0.012948096729815006,-0.9129732847213745,0.4598180055618286,0.042145099490880966,0.9976692795753479,-1.0145539045333862,-1.6704057455062866,1.7184550762176514,-0.7849892973899841,-1.026757001876831,-1.1112288236618042,-0.5348519086837769,0.44515299797058105,0.10512953251600266,-0.18308089673519135,0.6210031509399414,0.11129916459321976,-1.244282841682434,0.027944056317210197,-0.1594819724559784,-0.5866913795471191,-0.8606586456298828,-0.04379137605428696,-0.04826704040169716,-0.11616780608892441,0.12238759547472,-0.34151914715766907,0.04359779879450798,-0.1423075795173645,-0.388765811920166,-0.18006479740142822,0.06851180642843246,-0.811360239982605,-1.3998931646347046,0.11187458038330078,0
00b0051fbcd9f28370c38f80dbbe3536.atk,0.3130744993686676,0.9095410704612732,0.5240356922149658,0.08225551247596741,0.07814264297485352,-0.6842455267906189,-0.4782399833202362,0.09911277145147324,0.5034034252166748,1.4100255966186523,-1.6415667533874512,0.4395856261253357,-0.18703553080558777,0.17664432525634766,0.663701593875885,1.1233487129211426,-1.1937259435653687,-0.6695854067802429,-0.3335106670856476,1.0133779048919678,-1.4068970680236816,-0.13864688575267792,-0.6078606843948364,-1.0846463441848755,-0.5667275786399841,-0.551896870136261,-1.8150405883789062,-1.319070816040039,0.5288238525390625,0.3884017765522003,0.9772611856460571,-0.4555608332157135,-0.5787333250045776,-0.8071616888046265,-0.7640720009803772,-0.6033209562301636,1.465484380722046,-1.0568523406982422,-0.4099375605583191,-0.06509783118963242,-1.382769227027893,0.36286264657974243,-0.2540754973888397,-0.6058469414710999,-0.3865439295768738,0.09653272479772568,-0.012820370495319366,0.20878423750400543,-0.6090518832206726,-0.3954832851886749,-0.10817024111747742,-0.7588886618614197,-0.7012996077537537,-0.7373042106628418,1.3008534908294678,-0.01902151107788086,-0.1387561559677124,0.7531915903091431,-0.03259054571390152,0.09588228911161423,-0.1296820193529129,0.6914503574371338,-1.2487800121307373,-0.04146552458405495,1
00bc589577f953535253e509577a388fccf370d420110c986fd05df9e43384dd.atk,0.09898566454648972,0.8065958023071289,0.25727781653404236,-0.19657638669013977,-0.6185868978500366,-0.27957862615585327,0.03302134573459625,-0.7988588809967041,0.29814866185188293,1.0159201622009277,-0.11561577022075653,0.388841450214386,0.5208863615989685,0.6447126269340515,-0.02474735863506794,0.24294055998325348,0.38070863485336304,-0.4598534405231476,-0.37659263610839844,-0.2397647500038147,0.19983994960784912,-0.22826720774173737,-0.6587754487991333,-0.4044328033924103,-0.04677508771419525,-1.0471136569976807,-1.4330806732177734,-0.9616299271583557,-0.1260363906621933,1.0866024494171143,0.7120131254196167,0.07370106130838394,-0.629732072353363,-0.23245027661323547,-0.6312856078147888,-0.15432028472423553,0.5218986868858337,0.08082699775695801,-0.33982691168785095,-0.3955777585506439,0.20346124470233917,0.2372967153787613,-0.7091700434684753,0.555684506893158,0.550524115562439,-0.515911340713501,-0.18146204948425293,0.1489868015050888,-0.520852267742157,0.7797014117240906,-0.488423228263855,0.18916934728622437,-0.34833142161369324,0.6703797578811646,0.2215256243944168,0.06125470995903015,0.5318055748939514,-0.6549065113067627,0.9798816442489624,-0.10440903902053833,-0.51739102602005,0.823502242565155,-0.5963117480278015,-0.19504235684871674,1
00bc7defa16eb3171966a8fb0e740750.atk,-0.11846447736024857,0.5515560507774353,0.3130563795566559,0.006650294177234173,-0.0490872897207737,-0.13484182953834534,-1.2040200233459473,-0.09613034874200821,0.8208039999008179,0.46996381878852844,-0.3487696945667267,0.06437523663043976,0.16141332685947418,0.5550450682640076,0.18185944855213165,0.28562211990356445,-0.21543169021606445,-0.7997507452964783,-0.19246806204319,0.4487318992614746,-0.4840899109840393,0.7325264811515808,0.08242737501859665,-1.4266893863677979,-0.30491626262664795,-0.6643675565719604,-1.2933138608932495,-1.0850317478179932,0.4970717430114746,0.15236125886440277,-0.012450885958969593,-0.338960200548172,-0.2681965231895447,0.15045477449893951,-1.203680396080017,-0.4749058485031128,0.5032196044921875,0.05437421053647995,-0.48562318086624146,-0.5793840885162354,0.07380316406488419,-0.5674124956130981,0.8731911182403564,0.4911220073699951,0.6013858318328857,-0.5097113251686096,-0.7785252332687378,-0.29504555463790894,-0.4915226697921753,0.11814694106578827,-0.3776713013648987,0.20680776238441467,0.11193053424358368,0.5430853366851807,0.35881108045578003,-0.9083485007286072,0.2030562460422516,0.43177735805511475,0.2837202250957489,0.2460622638463974,0.054083626717329025,0.5525045990943909,-0.5276361107826233,-0.16482669115066528,0
00f7992842c9a5fc64c4d9a10dafa933.atk,0.9100109338760376,0.9967582821846008,1.178882360458374,0.45616474747657776,0.0385424941778183,-0.3289656937122345,-0.39126482605934143,-0.042799390852451324,-0.04899916425347328,0.3604685962200165,-0.7679615020751953,0.2967519164085388,0.44916555285453796,0.6509560942649841,-0.35014256834983826,-0.35602840781211853,-0.4710892140865326,-0.8579536080360413,-0.7176692485809326,-0.20357421040534973,-0.05959052965044975,-0.022266944870352745,-0.12312609702348709,-0.5713474750518799,-0.5362501740455627,-0.8182514309883118,-0.6569063067436218,-1.4054107666015625,0.3750179708003998,0.01339698676019907,0.8467017412185669,-0.3747212290763855,-0.8473791480064392,0.5724530220031738,-1.3376896381378174,-0.6120617985725403,1.0444207191467285,-0.3326290249824524,-0.048207323998212814,-0.7857579588890076,-0.07644547522068024,-0.8129681348800659,0.14966392517089844,-0.15526466071605682,1.2308754920959473,-0.2394898235797882,-0.6043944954872131,-0.10697438567876816,-0.5525078177452087,0.08052004873752594,-0.9739810228347778,1.0129927396774292,-0.027712341398000717,0.22047074139118195,0.4024747610092163,-0.9060474634170532,-0.5063585638999939,0.2307831346988678,0.7331087589263916,-0.527128279209137,0.5542466640472412,-0.162107452750206,-0.6441181302070618,0.6139909029006958,0
00f810f33e36af6785dc62069bb596dcc6b754fcfa71d5bf26c1d93b391480f1.atk,0.28645169734954834,1.3116117715835571,1.721848726272583,-0.5818459987640381,-0.36830830574035645,1.1740586757659912,-1.3848121166229248,1.2901253700256348,1.8429914712905884,0.08790402859449387,0.2470516562461853,0.9687408208847046,0.6667063236236572,-0.1103675588965416,-0.2702586352825165,-0.5571271777153015,0.5123856067657471,-0.11680129915475845,-0.5562007427215576,-0.48573368787765503,-0.14441077411174774,-1.6749992370605469,0.7408497929573059,-0.7190753221511841,-0.32843017578125,-1.9131345748901367,-0.8589970469474792,-1.2265682220458984,2.0682249069213867,0.7876139879226685,1.1449061632156372,0.1954401135444641,-0.5542311668395996,-0.20663578808307648,0.5987080335617065,-0.28696221113204956,0.5481348633766174,0.1606542468070984,-0.48725172877311707,0.13842430710792542,-0.3452412784099579,-1.794605016708374,0.8031929731369019,-0.05719039961695671,-1.082219123840332,-1.0630513429641724,0.09500005096197128,-1.3784867525100708,0.5922420024871826,-0.7318407297134399,0.11919336766004562,-0.04205971583724022,0.7273492217063904,0.5585081577301025,-0.7709577083587646,1.4953142404556274,0.17942814528942108,-1.3416366577148438,-0.26811182498931885,-0.9974591732025146,-0.4930115342140198,2.094264268875122,0.6118965744972229,-1.0412354469299316,1
00f83a459e206283925ff0c2ac976d23.atk,-0.6772519946098328,0.4532224237918854,0.8270841240882874,-0.1921946257352829,-0.2685123085975647,0.04759922996163368,-0.5998842716217041,-0.2584185302257538,0.0030424685683101416,0.022830640897154808,-0.6675342321395874,0.9938944578170776,0.7279684543609619,0.27208274602890015,0.027949504554271698,-0.38859227299690247,-0.47432711720466614,-0.4894363284111023,-0.2770257890224457,0.08846891671419144,-0.061010248959064484,0.1965971440076828,-0.08870716392993927,-0.22084327042102814,-0.5551696419715881,-1.1020581722259521,-1.2877787351608276,-1.246893048286438,0.15427008271217346,0.22590389847755432,-0.30085498094558716,-0.10412579774856567,-0.0940704271197319,0.029871741309762,-1.1910187005996704,-0.06073090806603432,0.6587748527526855,-0.02050134539604187,-0.5833321809768677,-0.6485462784767151,0.4380800724029541,-0.30665355920791626,-0.21161407232284546,0.8208488821983337,0.5934587717056274,-0.5697675347328186,-1.2903090715408325,0.024065310135483742,-0.18756501376628876,0.4880237877368927,-0.42515164613723755,-0.858936607837677,0.05521397665143013,1.1097429990768433,0.011548181995749474,-0.3573014438152313,-0.03696831315755844,-0.5188769698143005,0.19191408157348633,0.6669091582298279,0.5339441895484924,0.64857417345047,-0.14923007786273956,0.056989386677742004,0
0103a496158a602a95f8a76dca9e7f20.atk,0.09964880347251892,0.3031318187713623,0.6371380090713501,-0.15134736895561218,0.369941383600235,-0.038272321224212646,-0.26871058344841003,-0.13306419551372528,-0.028639137744903564,0.47803565859794617,-0.4332018494606018,0.2284805327653885,0.3473029136657715,0.5045920014381409,-0.15475496649742126,-0.07365456223487854,-0.012169361114501953,-0.19129061698913574,0.036022864282131195,-0.09121020883321762,-0.24650460481643677,-0.4624531865119934,-0.16798679530620575,-0.43277668952941895,-0.13696222007274628,-0.5099156498908997,-0.5532723069190979,-0.3805854618549347,0.4520617127418518,0.3774771988391876,0.28571635484695435,0.10554379969835281,-0.3556016683578491,0.04868242144584656,-0.7968556880950928,-0.32237207889556885,0.8020684123039246,-0.19303904473781586,-0.236513152718544,0.01731877028942108,-0.1029014140367508,0.05893285572528839,-0.35703232884407043,-0.07437169551849365,-0.004460877273231745,-0.15590810775756836,-0.3614582419395447,0.2650364637374878,-0.3773338198661804,0.21553491055965424,-0.5208325982093811,0.1354914903640747,-0.3339603841304779,0.19560866057872772,0.03372699022293091,-0.14833222329616547,0.17176546156406403,-0.1885828822851181,0.506465494632721,-0.06533963978290558,0.09292212873697281,0.3180575966835022,-0.6059587597846985,-0.12226402759552002,0
010c7e0f88905809b59a3d8b9721e7e1.atk,-0.5156918168067932,0.3896616995334625,0.29472383856773376,-0.09202689677476883,-0.2640848457813263,-0.5389738082885742,-0.678250253200531,0.05804281681776047,0.3257584869861603,0.5136438608169556,-0.46894997358322144,0.6420789957046509,-0.04646174982190132,0.5441945791244507,0.05282779410481453,-0.42628809809684753,-0.06657447665929794,-0.20978280901908875,-0.4124637842178345,0.09491083770990372,-0.17674881219863892,-0.10981202870607376,0.19771747291088104,-0.8659012913703918,-0.3335297703742981,-0.7722684144973755,-1.0268694162368774,-1.1049084663391113,0.6889389157295227,0.28968653082847595,-0.33930331468582153,0.11132393777370453,-0.0858149453997612,0.29343605041503906,-0.8048750162124634,-0.20394176244735718,0.4408847391605377,0.2761847972869873,-0.5245981812477112,0.014110589399933815,0.015059171244502068,-0.5292670726776123,-0.6483188271522522,1.0082926750183105,0.38431528210639954,-0.49814602732658386,-0.7623432874679565,-0.10607154667377472,-0.11399432271718979,0.0999666377902031,0.11041207611560822,-0.04260366037487984,0.36654502153396606,0.5357704758644104,-0.39500242471694946,0.14546503126621246,0.3499715328216553,-0.2522749602794647,0.2957301139831543,0.26113346219062805,0.15039874613285065,0.6365370154380798,-0.5580281019210815,-0.29234743118286133,0
014cd58f9fe4febcfc159ca9b2253c65.atk,0.5127984881401062,0.6865667104721069,0.24271748960018158,-0.633396565914154,-0.10977011173963547,-0.7473688125610352,-0.17960549890995026,-0.18055292963981628,0.33457013964653015,1.1210088729858398,-1.1124579906463623,-0.06884200870990753,1.1667978763580322,0.02823133021593094,0.2350778877735138,0.40253546833992004,0.41691693663597107,-0.3607912063598633,-0.5669721961021423,-0.047608643770217896,0.5929188132286072,-0.025544438511133194,-0.7162454128265381,-0.44247034192085266,-0.118014395236969,0.21705058217048645,-0.6039440631866455,-1.0011062622070312,0.6231274008750916,0.7095882892608643,0.32174918055534363,-0.18553602695465088,-1.6991534233093262,-0.5330692529678345,-1.1217907667160034,-0.23147986829280853,1.2595744132995605,0.5749391317367554,-0.2502054274082184,-0.6099997758865356,-0.7020734548568726,0.41038447618484497,-0.16045457124710083,-0.005651636049151421,-0.024629388004541397,-0.2534245550632477,-0.5221114754676819,0.15931595861911774,-0.18541058897972107,0.44108203053474426,-0.33166709542274475,-0.7195823192596436,-0.10309533029794693,0.6781203746795654,-0.29913148283958435,-0.350086510181427,-0.07576176524162292,-0.2438846081495285,1.563211441040039,-0.19522570073604584,-0.914493978023529,0.17549742758274078,-0.31412360072135925,-0.44621050357818604,0
